OLIS-3D-ASCII	SySl1282							
375	3.49E-03							
376	3.87E-03							
377	4.21E-03							
378	4.49E-03							
379	4.73E-03							
380	4.93E-03							
381	5.09E-03							
382	5.13E-03							
383	5.26E-03							
384	0.005354574							
385	5.34E-03							
386	5.35E-03							
387	5.47E-03							
388	5.54E-03							
389	5.64E-03							
390	5.76E-03							
391	5.85E-03							
392	5.86E-03							
393	5.90E-03							
394	5.90E-03							
395	5.94E-03							
396	5.96E-03							
397	6.01E-03							
398	6.05E-03							
399	6.15E-03							
400	6.28E-03							
401	6.47E-03							
402	6.69E-03							
403	6.90E-03							
404	7.06E-03							
405	7.30E-03							
406	7.52E-03							
407	7.74E-03							
408	7.93E-03							
409	8.17E-03							
410	8.34E-03							
411	8.54E-03							
412	8.74E-03							
413	8.94E-03							
414	9.17E-03							
415	9.38E-03							
416	9.51E-03							
417	9.63E-03							
418	9.77E-03							
419	9.83E-03							
420	9.89E-03							
421	9.98E-03							
422	1.01E-02							
423	1.01E-02							
424	1.01E-02							
425	0.010249227							
426	1.04E-02							
427	1.05E-02							
428	1.05E-02							
429	1.07E-02							
430	1.08E-02							
431	1.09E-02							
432	1.10E-02							
433	1.11E-02							
434	1.12E-02							
435	1.13E-02							
436	1.14E-02							
437	1.15E-02							
438	1.15E-02							
439	1.15E-02							
440	1.14E-02							
441	1.12E-02							
442	1.10E-02							
443	1.08E-02							
444	1.05E-02							
445	1.02E-02							
446	9.79E-03							
447	9.41E-03							
448	9.01E-03							
449	8.63E-03							
450	8.26E-03							
451	7.90E-03							
452	7.56E-03							
453	7.28E-03							
454	7.05E-03							
455	6.85E-03							
456	6.68E-03							
457	6.55E-03							
458	6.43E-03							
459	6.33E-03							
460	6.25E-03							
461	6.17E-03							
462	6.11E-03							
463	6.05E-03							
464	5.99E-03							
465	5.92E-03							
466	5.86E-03							
467	5.77E-03							
468	5.68E-03							
469	5.59E-03							
470	5.48E-03							
471	5.38E-03							
472	5.27E-03							
473	5.17E-03							
474	0.005094488							
475	5.01E-03							
476	4.94E-03							
477	4.87E-03							
478	4.83E-03							
479	4.78E-03							
480	4.75E-03							
481	4.71E-03							
482	4.68E-03							
483	4.66E-03							
484	4.65E-03							
485	4.66E-03							
486	4.66E-03							
487	4.69E-03							
488	4.72E-03							
489	4.77E-03							
490	4.83E-03							
491	4.89E-03							
492	4.92E-03							
493	4.95E-03							
494	4.98E-03							
495	5.00E-03							
496	5.01E-03							
497	5.00E-03							
498	4.98E-03							
499	4.96E-03							
500	4.93E-03							
501	4.89E-03							
502	0.004839552							
503	4.76E-03							
504	4.67E-03							
505	4.58E-03							
506	4.48E-03							
507	4.35E-03							
508	4.23E-03							
509	4.08E-03							
510	3.95E-03							
511	3.82E-03							
512	3.69E-03							
513	3.56E-03							
514	3.43E-03							
515	3.28E-03							
516	3.15E-03							
517	3.02E-03							
518	2.88E-03							
519	2.74E-03							
520	2.60E-03							
521	2.47E-03							
