OLIS-3D-ASCII	SySl1018			
375	8.96E-03			
376	9.18E-03			
377	0.00937633			
378	9.55E-03			
379	9.69E-03			
380	9.79E-03			
381	9.87E-03			
382	9.93E-03			
383	9.89E-03			
384	9.79E-03			
385	9.62E-03			
386	9.54E-03			
387	9.42E-03			
388	9.37E-03			
389	9.32E-03			
390	9.24E-03			
391	9.22E-03			
392	9.18E-03			
393	9.19E-03			
394	9.18E-03			
395	9.21E-03			
396	9.16E-03			
397	9.14E-03			
398	9.15E-03			
399	9.18E-03			
400	9.23E-03			
401	9.30E-03			
402	9.37E-03			
403	9.45E-03			
404	9.61E-03			
405	9.73E-03			
406	9.89E-03			
407	1.01E-02			
408	1.03E-02			
409	1.05E-02			
410	1.07E-02			
411	1.09E-02			
412	1.10E-02			
413	1.12E-02			
414	1.13E-02			
415	1.14E-02			
416	1.15E-02			
417	1.15E-02			
418	1.16E-02			
419	1.16E-02			
420	1.17E-02			
421	1.17E-02			
422	1.17E-02			
423	1.17E-02			
424	1.18E-02			
425	1.18E-02			
426	1.18E-02			
427	0.01191921			
428	1.20E-02			
429	1.21E-02			
430	1.22E-02			
431	1.23E-02			
432	1.25E-02			
433	1.26E-02			
434	1.28E-02			
435	1.29E-02			
436	1.30E-02			
437	1.30E-02			
438	1.30E-02			
439	0.01300104			
440	1.29E-02			
441	1.27E-02			
442	1.24E-02			
443	1.21E-02			
444	1.18E-02			
445	1.14E-02			
446	1.09E-02			
447	1.04E-02			
448	9.96E-03			
449	9.48E-03			
450	9.04E-03			
451	8.64E-03			
452	8.29E-03			
453	7.96E-03			
454	7.67E-03			
455	7.41E-03			
456	7.19E-03			
457	7.01E-03			
458	6.84E-03			
459	6.69E-03			
460	6.56E-03			
461	6.47E-03			
462	6.38E-03			
463	6.30E-03			
464	6.23E-03			
465	6.17E-03			
466	6.08E-03			
467	6.02E-03			
468	5.95E-03			
469	5.88E-03			
470	5.83E-03			
471	5.78E-03			
472	5.72E-03			
473	5.66E-03			
474	5.60E-03			
475	5.56E-03			
476	5.52E-03			
477	5.49E-03			
478	5.46E-03			
479	0.005444595			
480	5.43E-03			
481	5.43E-03			
482	5.42E-03			
483	5.43E-03			
484	5.42E-03			
485	5.41E-03			
486	5.43E-03			
487	5.45E-03			
488	5.47E-03			
489	5.49E-03			
490	5.51E-03			
491	5.53E-03			
492	5.55E-03			
493	5.55E-03			
494	5.55E-03			
495	5.54E-03			
496	5.52E-03			
497	5.51E-03			
498	5.49E-03			
499	5.44E-03			
500	5.39E-03			
501	5.34E-03			
502	5.29E-03			
503	5.25E-03			
504	5.21E-03			
505	5.16E-03			
506	5.14E-03			
507	5.09E-03			
508	5.02E-03			
509	4.97E-03			
510	4.91E-03			
511	4.83E-03			
512	4.77E-03			
513	4.72E-03			
514	4.66E-03			
515	4.62E-03			
516	4.58E-03			
517	4.55E-03			
518	4.51E-03			
519	4.45E-03			
520	4.37E-03			
521	4.33E-03			
522	4.26E-03			
523	4.17E-03			
524	4.11E-03			
525	4.03E-03			
526	3.94E-03			
527	3.86E-03			
528	3.77E-03			
529	3.70E-03			
530	3.63E-03			
531	3.56E-03			
532	3.49E-03			
533	3.44E-03			
534	3.36E-03			
535	3.30E-03			
536	3.24E-03			
537	3.16E-03			
538	3.10E-03			
539	3.05E-03			
540	3.01E-03			
541	2.97E-03			
542	2.95E-03			
543	2.94E-03			
544	2.93E-03			
545	2.95E-03			
546	2.97E-03			
547	3.00E-03			
548	3.04E-03			
549	3.08E-03			
550	3.12E-03			
551	3.16E-03			
552	3.22E-03			
553	3.28E-03			
554	3.34E-03			
555	3.41E-03			
556	3.50E-03			
557	3.58E-03			
558	3.68E-03			
559	3.77E-03			
560	3.87E-03			
561	3.97E-03			
562	4.06E-03			
563	4.16E-03			
564	4.27E-03			
565	4.41E-03			
566	4.52E-03			
567	4.65E-03			
568	4.78E-03			
569	4.91E-03			
570	5.05E-03			
571	5.17E-03			
572	5.30E-03			
573	5.43E-03			
574	5.55E-03			
575	5.66E-03			
576	5.78E-03			
577	5.89E-03			
578	6.00E-03			
579	6.10E-03			
580	6.20E-03			
581	6.30E-03			
582	6.40E-03			
583	6.49E-03			
584	6.59E-03			
585	6.69E-03			
586	6.80E-03			
587	6.90E-03			
588	7.00E-03			
589	7.09E-03			
590	7.19E-03			
591	7.29E-03			
592	7.38E-03			
593	7.47E-03			
594	7.58E-03			
595	0.007675425			
596	7.79E-03			
597	7.90E-03			
598	8.00E-03			
599	8.11E-03			
600	8.22E-03			
601	8.38E-03			
602	8.53E-03			
603	8.71E-03			
604	8.89E-03			
605	9.10E-03			
606	9.33E-03			
607	9.57E-03			
608	9.80E-03			
609	1.00E-02			
610	1.03E-02			
611	0.010515799			
612	1.08E-02			
613	1.10E-02			
614	1.13E-02			
615	1.15E-02			
616	1.18E-02			
617	1.20E-02			
618	1.23E-02			
619	1.25E-02			
620	1.27E-02			
621	1.29E-02			
622	1.30E-02			
623	1.32E-02			
624	1.33E-02			
625	1.34E-02			
626	1.34E-02			
627	1.34E-02			
628	1.34E-02			
629	1.33E-02			
630	1.33E-02			
631	1.32E-02			
632	1.31E-02			
633	1.29E-02			
634	1.28E-02			
635	1.26E-02			
636	1.24E-02			
637	1.22E-02			
638	1.20E-02			
639	1.17E-02			
640	0.011477287			
641	1.12E-02			
642	1.09E-02			
643	1.06E-02			
644	1.03E-02			
645	1.00E-02			
646	9.74E-03			
647	9.49E-03			
648	9.23E-03			
649	8.98E-03			
650	8.76E-03			
651	8.60E-03			
652	8.45E-03			
653	8.31E-03			
654	8.20E-03			
655	8.15E-03			
656	8.10E-03			
657	8.12E-03			
658	8.17E-03			
659	8.29E-03			
660	8.39E-03			
661	8.56E-03			
662	8.78E-03			
663	9.03E-03			
664	9.31E-03			
665	9.60E-03			
666	9.93E-03			
667	1.03E-02			
668	1.06E-02			
669	1.10E-02			
670	1.13E-02			
671	0.011728629			
672	1.20E-02			
673	0.012388741			
674	1.27E-02			
675	1.30E-02			
676	1.33E-02			
677	1.35E-02			
678	1.37E-02			
679	0.013948113			
680	1.41E-02			
681	0.014026797			
682	1.39E-02			
683	1.37E-02			
684	1.33E-02			
685	1.29E-02			
686	1.22E-02			
687	1.15E-02			
688	0.010716003			
689	9.93E-03			
690	9.11E-03			
691	8.41E-03			
692	7.71E-03			
693	7.04E-03			
694	6.50E-03			
695	5.88E-03			
696	5.43E-03			
697	4.98E-03			
698	4.60E-03			
699	4.31E-03			
700	4.05E-03			
701	3.80E-03			
702	3.53E-03			
703	3.31E-03			
704	3.09E-03			
705	2.86E-03			
706	2.66E-03			
707	2.51E-03			
708	2.41E-03			
709	2.39E-03			
710	2.46E-03			
