OLIS-3D-ASCII	SySl1197				
375	3.54E-03				
376	3.47E-03				
377	3.44E-03				
378	3.45E-03				
379	3.49E-03				
380	3.55E-03				
381	3.60E-03				
382	3.63E-03				
383	3.63E-03				
384	3.60E-03				
385	3.48E-03				
386	3.43E-03				
387	3.34E-03				
388	3.21E-03				
389	3.16E-03				
390	3.14E-03				
391	3.13E-03				
392	3.18E-03				
393	3.22E-03				
394	3.23E-03				
395	3.17E-03				
396	3.14E-03				
397	3.09E-03				
398	3.03E-03				
399	2.96E-03				
400	2.92E-03				
401	2.94E-03				
402	2.91E-03				
403	2.90E-03				
404	2.94E-03				
405	2.95E-03				
406	2.95E-03				
407	2.94E-03				
408	2.95E-03				
409	2.96E-03				
410	2.98E-03				
411	3.03E-03				
412	3.08E-03				
413	3.13E-03				
414	3.11E-03				
415	3.11E-03				
416	3.11E-03				
417	3.10E-03				
418	3.11E-03				
419	3.11E-03				
420	3.09E-03				
421	3.10E-03				
422	3.10E-03				
423	3.13E-03				
424	3.12E-03				
425	3.12E-03				
426	3.11E-03				
427	3.11E-03				
428	3.12E-03				
429	3.10E-03				
430	3.11E-03				
431	3.11E-03				
432	3.10E-03				
433	3.13E-03				
434	3.14E-03				
435	3.15E-03				
436	3.12E-03				
437	3.11E-03				
438	3.12E-03				
439	3.12E-03				
440	3.12E-03				
441	3.05E-03				
442	3.00E-03				
443	2.93E-03				
444	2.86E-03				
445	2.81E-03				
446	2.73E-03				
447	2.65E-03				
448	2.55E-03				
449	2.48E-03				
450	2.41E-03				
451	2.35E-03				
452	2.28E-03				
453	2.21E-03				
454	2.16E-03				
455	2.10E-03				
456	2.05E-03				
457	2.02E-03				
458	1.99E-03				
459	1.96E-03				
460	1.92E-03				
461	1.90E-03				
462	1.88E-03				
463	1.86E-03				
464	1.83E-03				
465	1.82E-03				
466	1.79E-03				
467	1.77E-03				
468	1.73E-03				
469	1.71E-03				
470	1.68E-03				
471	1.65E-03				
472	1.62E-03				
473	1.62E-03				
474	1.60E-03				
475	1.58E-03				
476	1.56E-03				
477	1.54E-03				
478	1.52E-03				
479	1.51E-03				
480	1.49E-03				
481	1.49E-03				
482	1.49E-03				
483	1.49E-03				
484	1.49E-03				
485	1.51E-03				
486	1.51E-03				
487	1.53E-03				
488	1.55E-03				
489	1.56E-03				
490	1.57E-03				
491	1.58E-03				
492	1.59E-03				
493	1.62E-03				
494	1.63E-03				
495	1.65E-03				
496	1.67E-03				
497	1.69E-03				
498	1.71E-03				
499	1.72E-03				
500	1.72E-03				
501	1.72E-03				
502	1.72E-03				
503	1.73E-03				
504	1.73E-03				
505	1.73E-03				
506	1.72E-03				
507	1.72E-03				
508	1.72E-03				
509	1.72E-03				
510	1.71E-03				
511	1.71E-03				
512	1.71E-03				
513	1.72E-03				
514	1.73E-03				
515	1.74E-03				
516	1.74E-03				
517	1.74E-03				
518	1.75E-03				
519	1.76E-03				
520	1.76E-03				
521	1.77E-03				
522	1.80E-03				
523	1.82E-03				
524	1.85E-03				
525	1.88E-03				
526	1.89E-03				
527	1.91E-03				
528	1.93E-03				
529	1.94E-03				
530	1.95E-03				
531	1.96E-03				
532	1.99E-03				
533	2.01E-03				
534	2.05E-03				
535	2.08E-03				
536	2.12E-03				
537	2.14E-03				
538	2.17E-03				
539	2.20E-03				
540	2.21E-03				
541	2.22E-03				
542	2.24E-03				
543	2.24E-03				
544	2.27E-03				
545	2.27E-03				
546	2.31E-03				
547	2.35E-03				
548	2.39E-03				
549	2.42E-03				
550	2.46E-03				
551	2.49E-03				
552	2.52E-03				
553	2.54E-03				
554	2.57E-03				
555	2.58E-03				
556	2.61E-03				
557	2.64E-03				
558	2.69E-03				
559	2.72E-03				
560	2.76E-03				
561	2.79E-03				
562	2.83E-03				
563	2.87E-03				
564	2.90E-03				
565	2.92E-03				
566	2.94E-03				
567	2.97E-03				
568	2.97E-03				
569	2.97E-03				
570	2.95E-03				
571	2.89E-03				
572	2.82E-03				
573	2.70E-03				
574	2.56E-03				
575	2.40E-03				
576	2.23E-03				
577	2.05E-03				
578	1.88E-03				
579	0.001716866				
580	1.55E-03				
581	1.43E-03				
582	1.32E-03				
583	1.21E-03				
584	1.12E-03				
585	1.04E-03				
586	9.71E-04				
587	9.16E-04				
588	8.73E-04				
589	8.29E-04				
590	7.92E-04				
591	7.51E-04				
592	7.22E-04				
593	7.15E-04				
594	6.87E-04				
595	6.66E-04				
596	6.58E-04				
597	6.45E-04				
598	6.25E-04				
599	6.12E-04				
600	6.02E-04				
601	5.93E-04				
602	5.88E-04				
603	5.82E-04				
604	5.91E-04				
605	5.93E-04				
606	5.91E-04				
607	6.00E-04				
608	5.99E-04				
609	6.05E-04				
610	5.98E-04				
611	5.89E-04				
612	6.03E-04				
613	6.21E-04				
614	6.29E-04				
615	6.44E-04				
616	6.62E-04				
617	6.63E-04				
618	6.62E-04				
619	6.53E-04				
620	6.49E-04				
621	6.54E-04				
622	6.48E-04				
623	6.58E-04				
624	6.74E-04				
625	6.83E-04				
626	6.89E-04				
627	7.03E-04				
628	7.22E-04				
629	7.37E-04				
630	7.49E-04				
631	7.37E-04				
632	7.25E-04				
633	7.13E-04				
634	6.88E-04				
635	6.75E-04				
636	6.39E-04				
637	6.16E-04				
638	5.92E-04				
639	5.86E-04				
640	5.80E-04				
641	5.88E-04				
642	5.90E-04				
643	5.94E-04				
644	6.06E-04				
645	6.22E-04				
646	6.17E-04				
647	6.36E-04				
648	6.19E-04				
649	5.98E-04				
650	6.08E-04				
651	6.11E-04				
652	5.92E-04				
653	6.01E-04				
654	6.30E-04				
655	6.67E-04				
656	7.11E-04				
657	7.55E-04				
658	8.12E-04				
659	8.73E-04				
660	8.98E-04				
661	9.39E-04				
662	1.04E-03				
663	1.06E-03				
664	1.11E-03				
665	1.18E-03				
666	1.27E-03				
667	1.33E-03				
668	1.41E-03				
669	1.50E-03				
670	1.60E-03				
671	1.65E-03				
672	1.69E-03				
673	1.78E-03				
674	1.87E-03				
675	1.90E-03				
676	1.97E-03				
677	2.02E-03				
678	2.08E-03				
679	2.14E-03				
680	2.19E-03				
681	2.20E-03				
682	2.17E-03				
683	2.13E-03				
684	2.07E-03				
685	1.97E-03				
686	1.84E-03				
687	1.65E-03				
688	1.52E-03				
689	1.37E-03				
690	1.26E-03				
691	1.17E-03				
692	1.04E-03				
693	9.56E-04				
694	8.82E-04				
695	7.91E-04				
696	6.89E-04				
697	5.82E-04				
698	4.58E-04				
699	3.49E-04				
700	2.91E-04				
701	1.96E-04				
702	1.18E-04				
703	8.73E-05				
704	1.28E-04				
705	1.69E-04				
706	1.79E-04				
707	1.31E-04				
708	1.15E-06				
709	-2.38E-04				
710	-6.12E-04				
