OLIS-3D-ASCII	SySl1219						
375	5.31E-03						
376	5.42E-03						
377	5.54E-03						
378	5.67E-03						
379	5.80E-03						
380	5.94E-03						
381	6.08E-03						
382	6.17E-03						
383	6.37E-03						
384	6.45E-03						
385	6.46E-03						
386	6.51E-03						
387	6.54E-03						
388	6.58E-03						
389	6.60E-03						
390	6.62E-03						
391	6.55E-03						
392	6.62E-03						
393	6.72E-03						
394	6.78E-03						
395	6.83E-03						
396	6.90E-03						
397	6.98E-03						
398	7.04E-03						
399	7.19E-03						
400	7.36E-03						
401	7.49E-03						
402	7.58E-03						
403	7.69E-03						
404	7.88E-03						
405	8.05E-03						
406	8.22E-03						
407	8.41E-03						
408	8.60E-03						
409	8.81E-03						
410	9.01E-03						
411	9.25E-03						
412	9.42E-03						
413	9.60E-03						
414	9.75E-03						
415	9.90E-03						
416	1.01E-02						
417	1.02E-02						
418	1.03E-02						
419	1.04E-02						
420	1.05E-02						
421	1.06E-02						
422	1.07E-02						
423	1.08E-02						
424	1.08E-02						
425	1.09E-02						
426	1.10E-02						
427	1.11E-02						
428	1.12E-02						
429	1.12E-02						
430	1.13E-02						
431	1.15E-02						
432	1.16E-02						
433	1.17E-02						
434	1.18E-02						
435	1.19E-02						
436	1.19E-02						
437	1.20E-02						
438	1.20E-02						
439	1.19E-02						
440	1.18E-02						
441	1.17E-02						
442	1.15E-02						
443	1.13E-02						
444	1.11E-02						
445	1.09E-02						
446	1.06E-02						
447	1.03E-02						
448	9.99E-03						
449	9.71E-03						
450	9.45E-03						
451	9.21E-03						
452	9.00E-03						
453	8.82E-03						
454	8.64E-03						
455	8.51E-03						
456	8.44E-03						
457	8.33E-03						
458	8.23E-03						
459	8.14E-03						
460	8.04E-03						
461	7.97E-03						
462	7.91E-03						
463	7.83E-03						
464	7.75E-03						
465	7.64E-03						
466	7.54E-03						
467	7.43E-03						
468	7.31E-03						
469	7.20E-03						
470	7.07E-03						
471	6.96E-03						
472	6.83E-03						
473	6.73E-03						
474	6.65E-03						
475	6.57E-03						
476	6.49E-03						
477	6.43E-03						
478	6.38E-03						
479	0.006310462						
480	6.28E-03						
481	6.27E-03						
482	6.28E-03						
483	6.29E-03						
484	6.30E-03						
485	6.35E-03						
486	6.40E-03						
487	6.46E-03						
488	6.53E-03						
489	6.60E-03						
490	6.65E-03						
491	6.71E-03						
492	6.77E-03						
493	6.81E-03						
494	6.87E-03						
495	6.91E-03						
496	6.93E-03						
497	6.96E-03						
498	6.98E-03						
499	6.97E-03						
500	6.95E-03						
501	6.92E-03						
502	6.88E-03						
503	6.85E-03						
504	6.78E-03						
505	6.71E-03						
506	6.64E-03						
507	6.57E-03						
508	6.51E-03						
509	6.43E-03						
510	6.35E-03						
511	6.24E-03						
512	6.15E-03						
513	6.07E-03						
514	6.02E-03						
515	5.95E-03						
516	5.89E-03						
517	5.84E-03						
518	5.81E-03						
519	5.80E-03						
520	5.78E-03						
521	5.75E-03						
522	5.72E-03						
523	5.70E-03						
524	5.69E-03						
525	5.70E-03						
526	5.70E-03						
527	5.70E-03						
528	5.73E-03						
529	5.76E-03						
530	5.80E-03						
531	5.84E-03						
532	5.88E-03						
533	5.92E-03						
534	0.005959757						
535	6.02E-03						
536	6.08E-03						
537	6.16E-03						
538	6.20E-03						
539	6.26E-03						
540	6.33E-03						
541	6.40E-03						
542	6.48E-03						
543	6.56E-03						
544	6.63E-03						
545	6.71E-03						
546	6.79E-03						
547	6.89E-03						
548	6.98E-03						
549	7.07E-03						
550	7.13E-03						
551	7.22E-03						
552	7.29E-03						
553	7.38E-03						
554	7.47E-03						
555	7.57E-03						
556	7.66E-03						
557	7.75E-03						
558	7.84E-03						
559	7.92E-03						
560	8.01E-03						
561	8.11E-03						
562	8.20E-03						
563	8.31E-03						
564	8.41E-03						
565	8.51E-03						
566	8.59E-03						
567	8.65E-03						
568	8.66E-03						
569	8.64E-03						
570	8.56E-03						
571	8.40E-03						
572	8.17E-03						
573	7.87E-03						
574	7.52E-03						
575	7.13E-03						
576	6.69E-03						
577	6.24E-03						
578	5.80E-03						
579	5.37E-03						
580	4.97E-03						
581	4.62E-03						
582	4.29E-03						
583	4.00E-03						
584	3.74E-03						
585	3.50E-03						
586	3.32E-03						
587	3.16E-03						
588	3.01E-03						
589	2.89E-03						
590	2.80E-03						
591	2.71E-03						
592	2.64E-03						
593	2.59E-03						
594	2.56E-03						
595	2.53E-03						
596	2.49E-03						
597	2.45E-03						
598	2.43E-03						
599	2.41E-03						
600	2.38E-03						
601	2.37E-03						
602	2.36E-03						
603	2.36E-03						
604	2.35E-03						
605	2.36E-03						
606	2.39E-03						
607	2.41E-03						
608	2.43E-03						
609	0.002445257						
610	2.47E-03						
611	0.002500368						
612	2.52E-03						
613	2.56E-03						
614	2.61E-03						
615	2.65E-03						
616	2.67E-03						
617	2.69E-03						
618	2.73E-03						
619	2.75E-03						
620	2.78E-03						
621	2.80E-03						
622	2.83E-03						
623	2.85E-03						
624	2.86E-03						
625	2.86E-03						
626	2.87E-03						
627	2.86E-03						
628	2.83E-03						
629	2.81E-03						
630	2.79E-03						
631	2.77E-03						
632	2.77E-03						
633	2.78E-03						
634	2.78E-03						
635	2.77E-03						
636	2.76E-03						
637	2.72E-03						
638	2.69E-03						
639	2.67E-03						
640	2.64E-03						
641	2.60E-03						
642	2.58E-03						
643	2.58E-03						
644	2.59E-03						
645	2.59E-03						
646	2.60E-03						
647	2.62E-03						
648	2.62E-03						
649	2.62E-03						
650	2.64E-03						
651	2.67E-03						
652	2.71E-03						
653	2.77E-03						
654	2.84E-03						
655	2.94E-03						
656	3.03E-03						
657	3.14E-03						
658	3.30E-03						
659	3.49E-03						
660	3.68E-03						
661	3.91E-03						
662	4.19E-03						
663	4.47E-03						
664	4.77E-03						
665	5.07E-03						
666	5.36E-03						
667	5.67E-03						
668	5.96E-03						
669	6.26E-03						
670	6.54E-03						
671	6.80E-03						
672	7.07E-03						
673	7.34E-03						
674	7.61E-03						
675	7.84E-03						
676	8.10E-03						
677	8.28E-03						
678	8.49E-03						
679	8.66E-03						
680	8.77E-03						
681	8.77E-03						
682	8.66E-03						
683	8.45E-03						
684	8.16E-03						
685	7.82E-03						
686	7.38E-03						
687	6.87E-03						
688	6.43E-03						
689	5.90E-03						
690	5.41E-03						
691	4.97E-03						
692	4.55E-03						
693	4.15E-03						
694	3.77E-03						
695	3.44E-03						
696	3.17E-03						
697	2.91E-03						
698	2.63E-03						
699	2.40E-03						
700	2.33E-03						
701	2.13E-03						
702	2.05E-03						
703	1.94E-03						
704	1.72E-03						
705	1.54E-03						
706	1.39E-03						
707	1.27E-03						
708	1.18E-03						
709	1.15E-03						
710	1.19E-03						
