OLIS-3D-ASCII	SySl1143		
375	8.88E-04		
376	8.54E-04		
377	8.47E-04		
378	8.63E-04		
379	8.93E-04		
380	9.31E-04		
381	9.71E-04		
382	1.02E-03		
383	9.99E-04		
384	9.68E-04		
385	9.64E-04		
386	9.86E-04		
387	9.61E-04		
388	8.87E-04		
389	8.68E-04		
390	9.54E-04		
391	9.94E-04		
392	9.45E-04		
393	9.23E-04		
394	9.33E-04		
395	8.92E-04		
396	8.77E-04		
397	8.54E-04		
398	8.30E-04		
399	8.11E-04		
400	8.00E-04		
401	8.02E-04		
402	8.39E-04		
403	8.60E-04		
404	8.71E-04		
405	9.70E-04		
406	1.04E-03		
407	1.09E-03		
408	1.10E-03		
409	1.12E-03		
410	1.13E-03		
411	1.13E-03		
412	1.13E-03		
413	1.10E-03		
414	1.10E-03		
415	1.13E-03		
416	1.14E-03		
417	1.18E-03		
418	1.19E-03		
419	1.18E-03		
420	1.16E-03		
421	1.19E-03		
422	1.19E-03		
423	1.20E-03		
424	1.20E-03		
425	1.20E-03		
426	1.22E-03		
427	1.25E-03		
428	1.25E-03		
429	1.24E-03		
430	1.22E-03		
431	1.20E-03		
432	1.19E-03		
433	1.20E-03		
434	1.21E-03		
435	1.24E-03		
436	1.26E-03		
437	1.28E-03		
438	1.30E-03		
439	1.29E-03		
440	1.27E-03		
441	1.26E-03		
442	1.22E-03		
443	1.18E-03		
444	1.16E-03		
445	1.11E-03		
446	1.08E-03		
447	1.05E-03		
448	1.02E-03		
449	9.99E-04		
450	9.72E-04		
451	9.40E-04		
452	9.17E-04		
453	8.91E-04		
454	8.79E-04		
455	8.73E-04		
456	8.53E-04		
457	8.22E-04		
458	8.05E-04		
459	8.12E-04		
460	8.12E-04		
461	8.22E-04		
462	8.19E-04		
463	8.05E-04		
464	7.92E-04		
465	7.89E-04		
466	7.90E-04		
467	7.86E-04		
468	7.66E-04		
469	7.48E-04		
470	7.40E-04		
471	7.31E-04		
472	7.15E-04		
473	7.13E-04		
474	7.14E-04		
475	6.92E-04		
476	6.95E-04		
477	6.90E-04		
478	6.82E-04		
479	6.86E-04		
480	6.70E-04		
481	6.65E-04		
482	6.72E-04		
483	6.82E-04		
484	6.94E-04		
485	7.16E-04		
486	7.33E-04		
487	7.34E-04		
488	7.61E-04		
489	7.66E-04		
490	7.82E-04		
491	7.86E-04		
492	7.82E-04		
493	7.83E-04		
494	7.89E-04		
495	8.04E-04		
496	8.00E-04		
497	8.11E-04		
498	8.15E-04		
499	8.30E-04		
500	8.52E-04		
501	8.63E-04		
502	8.72E-04		
503	8.74E-04		
504	8.77E-04		
505	8.80E-04		
506	8.84E-04		
507	8.90E-04		
508	8.99E-04		
509	9.08E-04		
510	9.07E-04		
511	9.14E-04		
512	9.11E-04		
513	9.05E-04		
514	9.09E-04		
515	9.25E-04		
516	9.32E-04		
517	9.55E-04		
518	9.72E-04		
519	9.96E-04		
520	1.02E-03		
521	1.04E-03		
522	1.04E-03		
523	1.06E-03		
524	1.08E-03		
525	1.08E-03		
526	1.10E-03		
527	1.12E-03		
528	1.13E-03		
529	1.15E-03		
530	1.17E-03		
531	1.19E-03		
532	1.21E-03		
533	1.22E-03		
534	1.24E-03		
535	1.25E-03		
536	1.27E-03		
537	1.26E-03		
538	1.27E-03		
539	1.29E-03		
540	1.29E-03		
541	1.31E-03		
542	1.33E-03		
543	1.35E-03		
544	1.37E-03		
545	1.38E-03		
546	1.40E-03		
547	1.41E-03		
548	1.43E-03		
549	1.44E-03		
550	1.46E-03		
551	1.47E-03		
552	1.47E-03		
553	1.50E-03		
554	1.52E-03		
555	1.53E-03		
556	1.55E-03		
557	1.54E-03		
558	1.56E-03		
559	1.58E-03		
560	1.61E-03		
561	1.63E-03		
562	1.65E-03		
563	1.66E-03		
564	1.70E-03		
565	1.73E-03		
566	1.75E-03		
567	1.76E-03		
568	1.77E-03		
569	0.001745533		
570	1.73E-03		
571	1.69E-03		
572	1.63E-03		
573	1.58E-03		
574	1.50E-03		
575	1.41E-03		
576	1.32E-03		
