OLIS-3D-ASCII	SySl1285				
375	3.14E-02				
376	3.21E-02				
377	3.29E-02				
378	3.35E-02				
379	3.41E-02				
380	3.47E-02				
381	3.52E-02				
382	3.57E-02				
383	3.62E-02				
384	3.65E-02				
385	3.66E-02				
386	3.67E-02				
387	3.68E-02				
388	3.70E-02				
389	3.72E-02				
390	0.03740286				
391	3.75E-02				
392	3.77E-02				
393	3.80E-02				
394	0.038360094				
395	3.85E-02				
396	3.87E-02				
397	3.89E-02				
398	3.91E-02				
399	3.94E-02				
400	3.97E-02				
401	4.01E-02				
402	4.07E-02				
403	4.13E-02				
404	4.20E-02				
405	4.28E-02				
406	4.36E-02				
407	4.46E-02				
408	4.55E-02				
409	4.65E-02				
410	4.74E-02				
411	4.83E-02				
412	4.92E-02				
413	5.00E-02				
414	0.050656931				
415	5.14E-02				
416	5.20E-02				
417	5.25E-02				
418	5.30E-02				
419	5.35E-02				
420	5.39E-02				
421	5.43E-02				
422	5.47E-02				
423	5.50E-02				
424	5.53E-02				
425	5.56E-02				
426	5.59E-02				
427	5.63E-02				
428	5.68E-02				
429	5.73E-02				
430	5.80E-02				
431	5.87E-02				
432	5.94E-02				
433	6.01E-02				
434	6.07E-02				
435	6.11E-02				
436	0.061410521				
437	6.16E-02				
438	6.15E-02				
439	6.12E-02				
440	0.060702138				
441	0.059870864				
442	5.88E-02				
443	5.77E-02				
444	5.62E-02				
445	5.45E-02				
446	5.27E-02				
447	5.08E-02				
448	4.89E-02				
449	4.71E-02				
450	4.53E-02				
451	4.37E-02				
452	4.22E-02				
453	4.10E-02				
454	4.00E-02				
455	3.91E-02				
456	3.84E-02				
457	3.78E-02				
458	3.72E-02				
459	3.67E-02				
460	3.63E-02				
461	3.60E-02				
462	3.56E-02				
463	3.53E-02				
464	3.49E-02				
465	3.45E-02				
466	3.41E-02				
467	3.37E-02				
468	3.32E-02				
469	3.27E-02				
470	3.22E-02				
471	3.17E-02				
472	3.12E-02				
473	3.08E-02				
474	3.03E-02				
475	0.029879361				
476	2.95E-02				
477	2.91E-02				
478	2.88E-02				
479	2.86E-02				
480	2.85E-02				
481	2.84E-02				
482	2.83E-02				
483	2.84E-02				
484	2.85E-02				
485	2.86E-02				
486	2.87E-02				
487	2.88E-02				
488	2.90E-02				
489	2.92E-02				
490	2.94E-02				
491	2.95E-02				
492	2.96E-02				
493	2.97E-02				
494	2.98E-02				
495	0.029784637				
496	2.97E-02				
497	2.95E-02				
498	2.91E-02				
499	2.88E-02				
500	2.84E-02				
501	2.78E-02				
502	2.73E-02				
503	2.66E-02				
504	2.60E-02				
505	2.53E-02				
506	2.46E-02				
507	2.38E-02				
508	2.29E-02				
509	0.022062368				
510	2.12E-02				
511	2.04E-02				
512	1.95E-02				
513	1.87E-02				
514	1.78E-02				
515	1.71E-02				
516	1.64E-02				
517	1.56E-02				
518	1.49E-02				
519	1.42E-02				
520	1.36E-02				
521	1.30E-02				
522	1.24E-02				
523	1.19E-02				
524	1.14E-02				
525	1.10E-02				
526	0.010601558				
527	1.03E-02				
528	9.95E-03				
529	9.67E-03				
530	9.42E-03				
531	9.22E-03				
532	9.07E-03				
533	8.95E-03				
534	8.84E-03				
535	8.75E-03				
536	8.68E-03				
537	8.63E-03				
538	8.58E-03				
539	8.54E-03				
540	8.52E-03				
541	8.50E-03				
542	8.51E-03				
543	8.54E-03				
544	8.60E-03				
545	8.68E-03				
546	8.79E-03				
547	8.90E-03				
548	9.04E-03				
549	9.19E-03				
550	9.33E-03				
551	9.49E-03				
552	9.68E-03				
553	9.87E-03				
554	1.01E-02				
555	1.03E-02				
556	1.05E-02				
557	1.08E-02				
558	1.10E-02				
559	1.12E-02				
560	0.011469913				
561	1.17E-02				
562	1.19E-02				
563	1.22E-02				
564	0.012487876				
565	0.012791194				
566	1.31E-02				
567	1.34E-02				
568	1.37E-02				
569	1.40E-02				
570	1.44E-02				
571	1.47E-02				
572	1.51E-02				
573	1.54E-02				
574	1.58E-02				
575	1.61E-02				
576	1.65E-02				
577	1.69E-02				
578	1.72E-02				
579	1.76E-02				
580	1.79E-02				
581	1.82E-02				
582	1.86E-02				
583	1.90E-02				
584	1.93E-02				
585	1.96E-02				
586	1.99E-02				
587	2.03E-02				
588	0.020547133				
589	2.09E-02				
590	0.02113149				
591	2.14E-02				
592	2.17E-02				
593	2.20E-02				
594	2.23E-02				
595	2.26E-02				
596	2.29E-02				
597	2.32E-02				
598	2.35E-02				
599	2.39E-02				
600	2.43E-02				
601	2.48E-02				
602	2.53E-02				
603	2.58E-02				
604	2.63E-02				
605	2.69E-02				
606	2.74E-02				
607	2.80E-02				
608	2.86E-02				
609	2.92E-02				
610	2.98E-02				
611	3.05E-02				
612	3.11E-02				
